onset	duration	cue_type	current_mean_accuracy	duration_error	is_hit	isi_adjusted	onset_delay	response	response_type	reward	rt	rt_time	total_reward	trial_number	trial_phase	trial_type	one_press
11.109	0.25	Control	0.0	0.001	No	2.941	0.009	n/a	NoResponse	0	n/a	n/a	0	0	Cue	Neutral	False
11.36	3.85	Control	0.0	0.0	No	2.941	0.001	n/a	NoResponse	0	n/a	n/a	0	0	Fixation	Neutral	False
15.205	0.4	Control	0.0	0.004	No	2.941	-0.004	n/a	NoResponse	0	n/a	n/a	0	0	Target	Neutral	False
15.606	0.3	Control	0.0	n/a	No	2.941	n/a	n/a	NoResponse	0	n/a	n/a	0	0	Blank	Neutral	False
15.907	1.45	Control	0.0	n/a	No	2.941	n/a	5.0	NoResponse	0	0.02	14.927	0	0	Feedback	Neutral	False
17.361	2.941	Control	0.0	n/a	No	2.941	n/a	n/a	NoResponse	0	0.0	n/a	0	0	ISIslide	Neutral	False
20.32	0.25	Lose2	0.5	0.0	Yes	2.78	0.02	n/a	GoodResponse	0	n/a	n/a	0	1	Cue	AvoidedLoss	True
20.571	4.0	Lose2	0.5	0.0	Yes	2.78	0.001	n/a	GoodResponse	0	n/a	n/a	0	1	Fixation	AvoidedLoss	True
24.566	0.41	Lose2	0.5	0.004	Yes	2.78	-0.004	1.0	GoodResponse	0	0.168	23.734	0	1	Target	AvoidedLoss	True
24.734	0.3	Lose2	0.5	0.004	Yes	2.78	-0.004	1.0	GoodResponse	0	0.168	n/a	0	1	ButtonPress	AvoidedLoss	True
24.984	0.29	Lose2	0.5	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	n/a	n/a	0	1	Blank	AvoidedLoss	True
25.268	1.45	Lose2	0.5	n/a	Yes	2.78	n/a	5.0	GoodResponse	0	0.024	24.292	0	1	Feedback	AvoidedLoss	True
26.723	2.78	Lose2	0.5	n/a	Yes	2.78	n/a	n/a	GoodResponse	0	0.0	n/a	0	1	ISIslide	AvoidedLoss	True
29.515	0.25	Control	0.6667000000000001	0.0	Yes	2.585	0.015	n/a	GoodResponse	0	n/a	n/a	0	2	Cue	Neutral	True
29.765	4.1	Control	0.6667000000000001	0.0	Yes	2.585	0.0	n/a	GoodResponse	0	n/a	n/a	0	2	Fixation	Neutral	True
33.861	0.42	Control	0.6667000000000001	0.004	Yes	2.585	-0.004	1.0	GoodResponse	0	0.162	33.023	0	2	Target	Neutral	True
34.023	0.3	Control	0.6667000000000001	0.004	Yes	2.585	-0.004	1.0	GoodResponse	0	0.162	n/a	0	2	ButtonPress	Neutral	True
34.295	0.28	Control	0.6667000000000001	n/a	Yes	2.585	n/a	n/a	GoodResponse	0	n/a	n/a	0	2	Blank	Neutral	True
34.563	1.45	Control	0.6667000000000001	n/a	Yes	2.585	n/a	5.0	GoodResponse	0	0.046	33.609	0	2	Feedback	Neutral	True
36.017	2.585	Control	0.6667000000000001	n/a	Yes	2.585	n/a	n/a	GoodResponse	0	0.0	n/a	0	2	ISIslide	Neutral	True
38.625	0.25	Win2	0.75	0.0	Yes	2.825	0.025	n/a	GoodResponse	1	n/a	n/a	1	3	Cue	Win	False
38.876	3.95	Win2	0.75	0.0	Yes	2.825	0.001	1.0	GoodResponse	1	3.456	41.332	1	3	Fixation	Win	False
42.332	0.3	Win2	0.75	0.0	Yes	2.825	0.001	1.0	GoodResponse	1	3.456	n/a	1	3	ButtonPress	Win	False
42.821	0.41	Win2	0.75	0.004	Yes	2.825	-0.004	1.0	GoodResponse	1	0.119	41.94	1	3	Target	Win	False
42.94	0.3	Win2	0.75	0.004	Yes	2.825	-0.004	1.0	GoodResponse	1	0.119	n/a	1	3	ButtonPress	Win	False
43.239	0.29	Win2	0.75	n/a	Yes	2.825	n/a	n/a	GoodResponse	1	n/a	n/a	1	3	Blank	Win	False
43.523	1.45	Win2	0.75	n/a	Yes	2.825	n/a	5.0	GoodResponse	1	0.013	42.536	1	3	Feedback	Win	False
44.977	2.825	Win2	0.75	n/a	Yes	2.825	n/a	n/a	GoodResponse	1	0.0	n/a	1	3	ISIslide	Win	False
47.819	0.25	Win2	0.8	0.0	Yes	3.281	0.019	n/a	GoodResponse	1	n/a	n/a	2	4	Cue	Win	True
48.07	4.0	Win2	0.8	0.0	Yes	3.281	0.001	n/a	GoodResponse	1	n/a	n/a	2	4	Fixation	Win	True
52.065	0.4	Win2	0.8	0.004	Yes	3.281	-0.004	1.0	GoodResponse	1	0.284	51.349	2	4	Target	Win	True
52.349	0.3	Win2	0.8	0.004	Yes	3.281	-0.004	1.0	GoodResponse	1	0.284	n/a	2	4	ButtonPress	Win	True
52.467	0.3	Win2	0.8	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	n/a	n/a	2	4	Blank	Win	True
52.767	1.45	Win2	0.8	n/a	Yes	3.281	n/a	5.0	GoodResponse	1	0.037	51.804	2	4	Feedback	Win	True
54.222	3.281	Win2	0.8	n/a	Yes	3.281	n/a	n/a	GoodResponse	1	0.0	n/a	2	4	ISIslide	Win	True
57.515	0.25	Win2	0.8332999999999999	0.0	Yes	2.785	0.015	n/a	GoodResponse	1	n/a	n/a	3	5	Cue	Win	True
57.766	4.0	Win2	0.8332999999999999	0.0	Yes	2.785	0.001	n/a	GoodResponse	1	n/a	n/a	3	5	Fixation	Win	True
61.761	0.39	Win2	0.8332999999999999	0.004	Yes	2.785	-0.004	1.0	GoodResponse	1	0.192	60.953	3	5	Target	Win	True
61.953	0.3	Win2	0.8332999999999999	0.004	Yes	2.785	-0.004	1.0	GoodResponse	1	0.192	n/a	3	5	ButtonPress	Win	True
62.162	0.31	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	n/a	GoodResponse	1	n/a	n/a	3	5	Blank	Win	True
62.463	1.45	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	5.0	GoodResponse	1	0.048	61.511	3	5	Feedback	Win	True
63.917	2.785	Win2	0.8332999999999999	n/a	Yes	2.785	n/a	n/a	GoodResponse	1	0.0	n/a	3	5	ISIslide	Win	True
66.726	0.25	Lose2	0.8571	0.0	Yes	2.724	0.026	n/a	GoodResponse	0	n/a	n/a	3	6	Cue	AvoidedLoss	False
